VendingMachine,196.26544842502008,-411.6845858130447,0.0,0,0,1.5708
VendingMachine,190.74554614532946,-405.93668975498326,0.0,0,0,-0.0247
VendingMachine,192.2357488660385,-408.12635486982975,0.0,0,0,-0.0624
EscalatorStart,374.9046053599481,-434.13634350655525,0.0,0,0,1.5708
EscalatorEnd,376.3415291112848,-434.27949303935947,0.0,0,0,1.5708
Cafe_table,448.26411670967246,-482.77340780393365,0.0,0,0,1.5708
Cafe_table,452.2079667595144,-483.10413951947146,0.0,0,0,1.5708
Cafe_table,454.21527706220724,-480.38831945048355,0.0,0,0,1.5708
Cafe_table,456.1280925890321,-485.25319198596617,0.0,0,0,1.5708
Cafe_table,457.26182884673295,-481.852385318293,0.0,0,0,1.5708
Cafe_table,457.4033699578202,-479.49082013245265,0.0,0,0,1.5708
Cafe_table,450.5784345075788,-477.90853526845103,0.0,0,0,1.5708
Cafe_table,452.8455049175511,-475.7594828019563,0.0,0,0,1.5708
Cafe_table,448.6891421483636,-479.2310600251731,0.0,0,0,1.5708
Cafe_table,448.6181705401053,-476.3262504044494,0.0,0,0,1.5708
Cafe_table,449.9406952968274,-487.0244664017037,0.0,0,0,1.5708
Cafe_table,448.21686932173844,-485.22946776564186,0.0,0,0,1.5708
Cafe_table,450.74369983899044,-481.4273598796018,0.0,0,0,1.5708
Cafe_table,453.81377479112575,-478.5697976468121,0.0,0,0,1.5708
Cafe_table,450.2714270123652,-474.3189401017566,0.0,0,0,1.5708
Cafe_table,459.08014959768985,-477.6722983287812,0.0,0,0,1.5708
Cafe_table,461.74872227874374,-478.73506297822365,0.0,0,0,1.5708
Cafe_table,456.57684224804757,-488.25249638255787,0.0,0,0,1.5708
Cafe_table,453.9082695669937,-488.110754218756,0.0,0,0,1.5708
Cafe_table,447.13038045197163,-487.8037467235424,0.0,0,0,1.5708
Cafe_table,448.0391387220208,-473.46265659022123,0.0,0,0,1.5708
Cafe_table,453.973008541099,-473.9104009856636,0.0,0,0,1.5708
Cafe_table,456.0442536070386,-477.49316036006127,0.0,0,0,1.5708
Cafe_table,463.88128842264024,-478.44474285832297,0.0,0,0,1.5708
Cafe_table,447.16556467702884,-480.93417757065697,0.0,0,0,1.5708
WoodenChair,447.053377262275,-488.63831654189954,0.0,0,0,1.5708
WoodenChair,447.0817256950354,-486.9852611223543,0.0,0,0,1.5708
WoodenChair,448.0113934474043,-487.8117888321269,0.0,0,0,1.5708
WoodenChair,449.05385177267095,-487.0041600775279,0.0,0,0,1.5708
WoodenChair,449.946123720122,-486.19653132292876,0.0,0,0,1.5708
WoodenChair,449.9837205777545,-487.9151299274379,0.0,0,0,1.5708
WoodenChair,453.167390313646,-488.1405100205186,0.0,0,0,1.5708
WoodenChair,453.87187902564875,-487.34233074350635,0.0,0,0,1.5708
WoodenChair,453.9844685458319,-488.92944087265874,0.0,0,0,1.5708
WoodenChair,454.64713829319527,-488.14091212594786,0.0,0,0,1.5708
WoodenChair,455.760166121291,-488.25209427712866,0.0,0,0,1.5708
WoodenChair,456.4726969418782,-487.4953318593266,0.0,0,0,1.5708
WoodenChair,456.6729454456324,-489.1427578028627,0.0,0,0,1.5708
WoodenChair,457.3852752135051,-488.2076616271993,0.0,0,0,1.5708
WoodenChair,456.11643153158457,-486.1151049735107,0.0,0,0,1.5708
WoodenChair,456.13874838290656,-484.4899958812965,0.0,0,0,1.5708
WoodenChair,452.1484551559891,-483.98434830404574,0.0,0,0,1.5708
WoodenChair,452.0620024887056,-482.22634336747257,0.0,0,0,1.5708
WoodenChair,453.04173236701314,-483.14857216940084,0.0,0,0,1.5708
WoodenChair,451.19727476315654,-483.03336896392784,0.0,0,0,1.5708
WoodenChair,449.0359580810704,-485.33884044239113,0.0,0,0,1.5708
WoodenChair,448.2289324846152,-484.50306430774634,0.0,0,0,1.5708
WoodenChair,448.2578840755195,-485.8575564460919,0.0,0,0,1.5708
WoodenChair,446.9610940662677,-485.28113831329733,0.0,0,0,1.5708
WoodenChair,448.2001819464256,-483.6095860440077,0.0,0,0,1.5708
WoodenChair,448.1424798173318,-481.7076273637719,0.0,0,0,1.5708
WoodenChair,449.12241074835384,-482.7450593711732,0.0,0,0,1.5708
WoodenChair,447.39335740268496,-482.802761500267,0.0,0,0,1.5708
WoodenChair,447.0762972717408,-481.7653294928657,0.0,0,0,1.5708
WoodenChair,446.1828190080022,-480.92955335822086,0.0,0,0,1.5708
WoodenChair,447.04754673355126,-480.06502668538644,0.0,0,0,1.5708
WoodenChair,448.6324452828428,-480.03607509448216,0.0,0,0,1.5708
WoodenChair,449.95818688299875,-481.534722029205,0.0,0,0,1.5708
WoodenChair,448.28663461370905,-480.9583038964105,0.0,0,0,1.5708
WoodenChair,448.6613968737471,-478.3647238779072,0.0,0,0,1.5708
WoodenChair,449.6698772902442,-479.3444537562146,0.0,0,0,1.5708
WoodenChair,447.796669148198,-479.2292505507416,0.0,0,0,1.5708
WoodenChair,450.5921060921725,-480.55479109818293,0.0,0,0,1.5708
WoodenChair,451.6295380995738,-481.4482693619216,0.0,0,0,1.5708
WoodenChair,454.1682307269879,-481.27837981807386,0.0,0,0,1.5708
WoodenChair,450.75978405615945,-482.2227244186095,0.0,0,0,1.5708
WoodenChair,453.3714588189779,-480.4224984119677,0.0,0,0,1.5708
WoodenChair,454.1535538788212,-479.5372633095282,0.0,0,0,1.5708
WoodenChair,453.6074947059331,-479.38969061700254,0.0,0,0,1.5708
WoodenChair,453.12054503114126,-478.7256135006368,0.0,0,0,1.5708
WoodenChair,453.6074947059331,-477.7814699528158,0.0,0,0,1.5708
WoodenChair,450.6994682417756,-478.7010850694541,0.0,0,0,1.5708
WoodenChair,450.5802439820103,-477.05948965464177,0.0,0,0,1.5708
WoodenChair,449.77422364912815,-477.92502159104924,0.0,0,0,1.5708
WoodenChair,451.44557486570324,-477.8952657892866,0.0,0,0,1.5708
WoodenChair,448.69979794223804,-477.20867076888436,0.0,0,0,1.5708
WoodenChair,448.5506168279955,-475.47760689606935,0.0,0,0,1.5708
WoodenChair,449.416148764403,-476.37309568695406,0.0,0,0,1.5708
WoodenChair,447.80451020406787,-476.3133830307142,0.0,0,0,1.5708
WoodenChair,450.22196804457053,-475.2090004693468,0.0,0,0,1.5708
WoodenChair,450.10254273209057,-473.56760610724905,0.0,0,0,1.5708
WoodenChair,449.65499938936284,-474.4928506998965,0.0,0,0,1.5708
WoodenChair,448.16258508879304,-474.25400007493664,0.0,0,0,1.5708
WoodenChair,447.9536913183105,-472.7318299726042,0.0,0,0,1.5708
WoodenChair,448.84918010919523,-473.4481807947691,0.0,0,0,1.5708
WoodenChair,447.26729735062287,-473.50789345100907,0.0,0,0,1.5708
WoodenChair,452.0127445736255,-475.7164575210292,0.0,0,0,1.5708
WoodenChair,452.6991385413131,-475.0001066988643,0.0,0,0,1.5708
WoodenChair,452.878276510033,-476.5520326029594,0.0,0,0,1.5708
WoodenChair,453.6543399884379,-475.80592597903177,0.0,0,0,1.5708
WoodenChair,453.89298956068313,-474.7315002721417,0.0,0,0,1.5708
WoodenChair,453.1766387385182,-473.98539364821414,0.0,0,0,1.5708
WoodenChair,453.9824580186858,-473.11986171180666,0.0,0,0,1.5708
WoodenChair,454.75852149709067,-473.80625567949426,0.0,0,0,1.5708
WoodenChair,456.1015536307032,-478.46223444449424,0.0,0,0,1.5708
WoodenChair,455.1465532362931,-477.53698985184684,0.0,0,0,1.5708
